userid_x,userid_y,meetup,N_previous,group,Included Rank,Weight,alter_info,CE_alter,CCE_alters,CCE_ego_alter,CCE_ego_alters,Pi_alter,Pi_alters,Pi_ego_alter,Pi_ego_alters,n_meetupers_x,ego_info,LZ_entropy,Pi,n_meetupers_y
0.0,267.0,18,1747,helpful,1,109,9.20212382383046,6.770827713720476,6.770827713720476,5.91965508347059,5.91965508347059,0.11438724781216986,0.11438724781216986,0.2840887566874291,0.2840887566874291,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,66.0,9,274,helpful,2,37,6.22881869049588,6.53490952291292,6.462689874457589,5.200187470865979,5.73964287685801,0.16740814767719478,0.18236816273613754,0.40160603075938733,0.31491408913864855,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,547.0,9,323,helpful,3,57,7.098032082960526,6.300223420406237,6.24681621536107,5.276129835551754,5.625647400582332,0.21453588472321228,0.22473407709474674,0.3898417698645776,0.3338894670562256,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,256.0,9,541,helpful,4,82,8.0,6.568759087977599,5.80425346840413,5.360671853752755,5.327097515510385,0.16022789046376068,0.3039779007957445,0.37658949679179654,0.38187254906977436,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,515.0,9,974,helpful,5,81,8.83605035505807,6.771964603614808,5.724704392129305,5.660702273627034,5.31480368973389,0.11411072437293114,0.3174234342788577,0.32809609021276664,0.38380033807466196,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,257.0,6,150,helpful,6,68,6.845490050944375,5.551140632633355,5.577903607655515,4.935936758347947,5.200757306773094,0.34608565474035924,0.3417227301667962,0.44158575271111655,0.4015182355285993,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,557.0,5,173,helpful,7,33,6.672425341971495,6.255680970754754,5.5021914006360015,5.157705069704311,5.151989233017051,0.22305280370062158,0.3540148373651904,0.4081314173865759,0.40900640752571377,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,327.0,5,197,helpful,8,25,6.569855608330948,6.666153653873306,5.470463551930143,5.25574710572264,5.127659680073749,0.1388563554399034,0.3591203188044761,0.3930120085359926,0.41272302701367425,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,335.0,4,725,helpful,9,66,8.124121311829187,6.896494730977473,5.41327948955842,5.54281493190456,5.086031167647719,0.0818219208595248,0.36825656377777954,0.34743889310127435,0.4190533646396441,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,138.0,4,960,helpful,10,83,8.734709620225837,6.714007180758784,5.350040126086877,5.655206716425706,5.039158856934915,0.1278953154902338,0.37826535604637646,0.32900671491059424,0.4261382922629466,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,88.0,3,225,helpful,11,52,7.357552004618084,6.147205482600816,5.293029745136956,5.140645520537525,4.991860067581661,0.24333487383653188,0.3872060164946363,0.410740855456273,0.4332427354279408,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,52.0,3,340,helpful,12,51,7.734709620225838,6.645673038067814,5.237426909573805,5.319778180628222,4.956874578805857,0.14344752275144454,0.39585341539979113,0.38302071902545487,0.4384692291291649,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,282.0,3,524,helpful,13,67,8.092757140919852,6.579738067393315,5.195168893695347,5.379424891366782,4.922735169501106,0.15787367736516786,0.402378940743185,0.3736268318998269,0.4435464291032684,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,172.0,2,372,helpful,14,60,7.467605550082998,6.385987241054579,5.144574461257543,5.2698897054022105,4.879745558309993,0.1977872617344281,0.4101404328578962,0.39081333810698027,0.44990820238310353,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
0.0,135.0,2,724,helpful,15,89,9.214319120800766,6.701922779319801,5.077017625463709,5.570182404862332,4.844955572108521,0.13069616181378932,0.42041928803650463,0.34298348691358305,0.45503118053383446,15,7.076815597050831,5.3114826828514605,0.38432049429888543,15
19.0,5837.0,4,246,helpful,1,24,7.417852514885898,6.967117987139684,6.967117987139684,6.118763028372039,6.118763028372039,0.12644666237497082,0.12644666237497082,0.2846266263193673,0.2846266263193673,20,7.357552004618084,6.45051155255251,0.2275015517568062,20
19.0,355.0,3,174,helpful,2,5,7.189824558880018,7.226158733833716,6.841575022927465,6.324316144022456,6.053195009299663,0.06266376353377823,0.15301944413197527,0.24974111338206278,0.2954514938808031,20,7.357552004618084,6.45051155255251,0.2275015517568062,20
19.0,77.0,3,208,helpful,3,15,7.294620748891627,7.163199737805667,6.6211072589163775,6.279286892081246,5.930478400120801,0.0799501537822546,0.1962118759991178,0.257516168998758,0.31536303641275104,20,7.357552004618084,6.45051155255251,0.2275015517568062,20
