userid,Shannon Entropy,Shannon Pi,LZ Entropy,LZ Pi
0,7.774258886703109,0.24946126044723652,5.136027486253859,0.5533462292191736
1,4.010895032232755,0.5547273016564005,2.3729373296928022,0.7658610559690519
2,6.867345517940038,0.33516691711646274,4.552571946002797,0.5996386083257209
3,8.349179817995887,0.21624807519466116,5.969839978750431,0.4871597934788418
4,6.036081081151882,0.34846653077352274,3.6914990353083574,0.6481744121098761
5,4.497444346685796,0.44373072584009904,2.505728663998325,0.734867695920156
6,5.860902783156328,0.3274054719248353,3.767343515722542,0.6183332674667128
7,7.037121580298744,0.3286699084406809,3.998017138384551,0.6627879190511626
10,6.534786160905671,0.23419038985856228,4.40528757068056,0.5456316793049634
11,5.98363076607252,0.4309023464481617,4.08663565407357,0.6418027329250519
12,6.8321083042576145,0.32094969105819665,4.10907735784528,0.6374510213749971
13,7.303842350667333,0.21777537743446285,4.542817882673094,0.5748220048062308
14,5.66378393865106,0.3263767417985717,3.8796172191323888,0.588620566098832
15,6.91741535394753,0.3359859681048624,3.8634677383956246,0.6731382281696076
16,8.960454422471225,0.11780631479486489,6.519533824270371,0.4210027820005816
17,8.394964155431756,0.17693239607526637,6.127439236259925,0.4527674248953459
18,7.17657839381519,0.21973587525623345,4.764209892913844,0.5416795473918046
19,6.042279039063605,0.37448233440331796,3.9389314275495435,0.6324106711001573
20,7.096866805723629,0.09854537167685257,6.025760892249532,0.3009475430791844
21,6.879726338883604,0.3326226458108305,2.9618410106586186,0.7578546874489334
23,7.808717382164294,0.2150785072691664,5.193349769044075,0.5332773001625796
24,6.599126302925834,0.2965599534484064,4.260056449856034,0.5959418289949541
25,4.392047669410971,0.5819177120591695,2.329632128513256,0.8023862983104934
26,6.242969157914587,0.33510327531145745,4.141092683557936,0.6037326680741054
27,7.089318166771292,0.23771082326804402,5.468633944399507,0.4585393073051463
28,5.705427615753601,0.2859928944432213,4.24885404219351,0.5207311484011015
29,5.293288727575842,0.47089977808209815,2.692848864625278,0.7651759640513952
30,8.10173874943286,0.23882121157811437,5.548880723698019,0.5260417579482831
31,5.851417247185708,0.29191955707700545,3.8900403335026748,0.5860464451956325
34,7.540432957949803,0.14709186764423646,4.839823490030153,0.527682035587307
35,7.083538653632406,0.3175229758983033,4.604064481873139,0.5989712303696765
36,7.529646157498949,0.26616004545866917,4.011611197970388,0.6614409162910209
37,8.126185567217455,0.23942832274610434,5.840716881643729,0.49786233661060175
38,5.748239543019142,0.26311138867647355,3.8351909328558396,0.5727890879701248
40,1.8316770464120786,0.7538273172122981,0.31806439149294824,0.9701551048847596
41,5.216537610893934,0.39393717282961815,1.8995534838191312,0.8246135897826448
42,6.55502053118745,0.2884607953663917,4.8574300095186045,0.5173717349222882
43,4.594896482711184,0.4912151441236085,3.1631230601698976,0.6802951657916749
45,7.911830154317643,0.19273741257168914,3.51709418724613,0.704097939068628
46,5.035925186197578,0.3126004907938326,3.940008894500888,0.5117522641920784
47,6.91205023311027,0.3107564253449967,4.350555365420849,0.6120738267579907
49,7.76204104655689,0.2505959827029902,5.232071517810862,0.5430747039772901
50,5.789847884516231,0.2957386507600915,3.9936254342883055,0.5689730185795299
51,6.742016415707675,0.27279348646794377,4.914731875674892,0.5171037409635314
52,6.162635870876276,0.3107391164538824,4.42164203027002,0.5513691853729585
54,5.469673854445135,0.2751562995586494,3.9108304811254717,0.5425803532519595
55,5.688091988722853,0.2600686676762315,4.445236200539442,0.4753320465874853
56,6.30042570657242,0.1870449173439035,5.134082092865493,0.39583301211623284
57,6.71262664660134,0.17143647017504804,5.653036615464908,0.35443426129186983
58,3.697430792818145,0.4487284522134691,1.6497574188796822,0.8077137308007224
60,4.906829310393487,0.40829011055372166,3.083286622199848,0.6731413326365525
61,6.815228174192136,0.2493840238254214,4.700280127566743,0.5369715309777262
62,6.707331709150895,0.3301824998542636,4.798336353284124,0.5595700387480836
65,5.58505622526654,0.3483529250014336,1.7915461606526524,0.8384345663875532
66,5.492870902741783,0.4564670906693519,3.680422322666542,0.6662981081803496
67,6.567031047796466,0.3575904592355459,3.6516709269703362,0.6856103038887487
68,2.603623516512555,0.680588789482974,1.2545683561343552,0.8693449940044324
69,8.49492282207839,0.17814279781579195,6.2915274159448416,0.442806574163538
71,6.274570968188948,0.2128463130236402,4.754490611115872,0.4648443713769055
72,6.469577855200448,0.16759750130288326,4.398765820762465,0.5135995278612533
74,6.965329502485608,0.1511536508814568,5.683830825988827,0.36726354680577955
75,3.489775348304332,0.5832431808760319,1.3903116437402883,0.8642757773642173
76,6.632214461210673,0.2286290671524701,4.828195704268115,0.49578285385210935
