userid_x,userid_y,meetup,N_previous,group,Included Rank,Weight,alter_info,CE_alter,CCE_alters,CCE_ego_alter,CCE_ego_alters,Pi_alter,Pi_alters,Pi_ego_alter,Pi_ego_alters,n_meetupers_x,ego_info,LZ_entropy,Pi,n_meetupers_y
0.0,2.0,119,2098,helpful,1,804,8.948367231584678,7.027791463330526,7.027791463330526,4.956037438214048,4.956037438214048,0.34249760377595106,0.34249760377595106,0.5720132970168519,0.5720132970168519,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,30.0,88,2077,helpful,2,622,9.603626344986193,7.273597742722726,6.194829162636583,4.932492266661507,4.804010336661604,0.31266882517858835,0.4389571578475867,0.5744396125444968,0.5876169308460405,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,35.0,85,2089,helpful,3,508,9.060695931687555,8.11097858207581,6.060899605255689,5.037323839951018,4.7563895404524095,0.20461821881672912,0.4538912187285505,0.563609177242054,0.5924743039000082,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,40.0,47,553,helpful,4,217,4.247927513443585,7.846641004725058,5.999790322721726,5.061098165289354,4.72829982216453,0.24000273953384046,0.46065761979380104,0.561143036133805,0.5953327679760281,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,29.0,42,1783,helpful,5,406,8.124121311829187,8.48462310067751,5.972564883057467,5.083875849991782,4.715723336466971,0.15175354066927021,0.4636627462594238,0.5587768033917094,0.5966109650650009,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1087.0,38,2100,helpful,6,421,8.189824558880018,8.812877051770975,5.958531126642611,5.076990711124548,4.705864737475188,0.10109902231371584,0.4652095285909083,0.5594924170714287,0.5976122375519256,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,66.0,29,1585,helpful,7,386,8.280770770130603,8.351208348033463,5.918703278453917,5.06417592698072,4.688054191581748,0.17108762437893044,0.46959100348715715,0.5608235054303067,0.5994195896694112,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,39235.0,26,755,helpful,8,127,5.247927513443585,8.868894775133867,5.899818277681749,5.0963564149967695,4.677291660355701,0.0918406268632098,0.4716642842070249,0.5574788288793949,0.600510769820271,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,900.0,25,847,helpful,9,145,6.6293566200796095,8.89437055359984,5.868875670813581,5.075234807481831,4.659704472730463,0.08754819983761844,0.4750554151097378,0.5596748688030495,0.6022923204748358,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1944.0,22,1115,helpful,10,164,8.124121311829187,9.224692469044573,5.823947827475677,5.082176822016994,4.643168937618433,0.022564596019672117,0.47996632353833474,0.5589534224885375,0.603965577217512,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,61.0,20,959,helpful,11,414,8.005624549193879,7.8947751932197265,5.641862774161875,5.019395107992862,4.611444561272473,0.2336611777514551,0.49971565525545036,0.5654665047481356,0.607171042043537,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,42.0,17,620,helpful,12,235,8.0,8.13318729394314,5.555727904515123,5.039131421363564,4.582075013308213,0.2015785169563551,0.5089739612545267,0.5634218043559797,0.6101329906209035,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,12.0,16,1755,helpful,13,408,8.731319031025064,8.353374472927568,5.5405285676585345,5.060417202741547,4.570891197027344,0.1707781952317775,0.5106021810783049,0.5612137247208604,0.6112594820388387,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,988.0,16,473,helpful,14,160,6.894817763307944,8.062087440562506,5.5109774352704575,5.062390771126167,4.5551212766098175,0.21127098892394452,0.5137631468097452,0.5610088464150278,0.6128465923367763,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,55.0,16,241,helpful,15,207,6.584962500721156,7.06871219624656,5.4049805800457325,5.047846372152515,4.532177986864292,0.33758028625518327,0.5250508110310542,0.5625181177047295,0.6151528940150436,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,882.0,15,489,helpful,16,138,6.087462841250339,8.234635285400268,5.390549421301246,5.081074546603017,4.522452965827766,0.18754427634736687,0.5265815524069014,0.5590679972035607,0.6161294894473591,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1708.0,15,318,helpful,17,143,7.169925001442312,7.648879506517158,5.36870108966743,5.069708244156961,4.509508133214065,0.26563758539869237,0.5288963156460468,0.560248988610756,0.6174285158036424,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,8311.0,15,271,helpful,18,126,3.9068905956085187,7.49945738817215,5.355114303310396,5.084580094044108,4.500413426047752,0.28459855636805936,0.530334138854641,0.5587035895290919,0.6183405604648177,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,958.0,14,487,helpful,19,146,7.05528243550119,8.153489728839983,5.329577128063587,5.06833640392291,4.484518621417193,0.19878975860670245,0.5330331909735188,0.5603914693872136,0.6199333162274053,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,13.0,12,1018,helpful,20,309,8.375039431346925,8.464982953704926,5.297764505901458,5.047274107856104,4.471972802437304,0.1546368068902885,0.5363892771380032,0.5625774732182023,0.6211893856782464,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,124.0,12,809,helpful,21,65,8.149747119504681,9.251764554761829,5.262518193106985,5.092134253067899,4.464055824316752,0.014959520577844554,0.5400995783494924,0.5579180470142093,0.6219815243291508,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,54.0,12,194,helpful,22,249,6.392317422778761,6.49418781801646,5.237744438535012,5.0353361925503775,4.446983063816572,0.40503324082807773,0.5427024337202837,0.5638151910298626,0.6236884411846548,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1504.0,12,192,helpful,23,126,5.614709844115208,7.038116072097735,5.225602951681341,5.082409323313009,4.438561802483207,0.34125868685341293,0.5439765711482134,0.5589292543962743,0.6245297315948626,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,969.0,11,1414,helpful,24,398,8.632995197142957,8.28739307027254,5.221214386745871,5.058720456856565,4.43357315006357,0.1801427805578383,0.5444368670951701,0.5613898453732602,0.6250278967269356,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,26.0,11,794,helpful,25,104,8.011227255423254,9.075822406707214,5.214252002338875,5.1044059009287155,4.4301081832405576,0.054918966521402976,0.5451668538090506,0.5566411410054759,0.6253738173962127,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,52.0,11,750,helpful,26,160,7.651051691178928,8.688179340106485,5.190841885746952,5.061676980290469,4.415651729489601,0.1209698091290714,0.5476189591921018,0.5610829487739237,0.6268162662889919,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1156.0,11,533,helpful,27,149,5.977279923499917,8.308804549913278,5.180748776033393,5.07564839876502,4.408211067576756,0.17711743911998734,0.5486750376590228,0.559631895348784,0.6275581887321338,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,180.0,10,1865,helpful,28,401,8.939579214314692,8.561391316353864,5.18987899334442,5.0831208235783505,4.411385658540645,0.14034736739455755,0.5477197394332928,0.5588552930137118,0.6272416856950043,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,34.0,9,569,helpful,29,318,8.139551352398794,7.71322307850009,5.173273538198382,5.0246133386461,4.39889875110972,0.25736787336015726,0.5494567608784439,0.5649261383297433,0.6284862603979852,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,2772.0,9,542,helpful,30,134,5.614709844115208,8.390022486142145,5.1650733749147655,5.086127548951964,4.392766498865194,0.16552160130046145,0.5503138651684466,0.5585427032309558,0.6290971153406402,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1164.0,8,942,helpful,31,181,8.361943773735241,8.529578085069422,5.000334518201591,5.0412555317780585,4.355701892820531,0.14510138859274158,0.5674387899568047,0.563201592964947,0.6327843633837309,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,4.0,8,779,helpful,32,291,7.839203788096944,8.411350186962865,4.989772924232137,5.061157306342609,4.347910139880592,0.16244331688251876,0.5685306285271221,0.561136896743068,0.6335584344841008,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,974.0,8,294,helpful,33,159,7.20945336562895,7.5115627587802365,4.975408745316652,5.058830532027633,4.33793998345417,0.2830745684565482,0.5700144096240917,0.5613784202445546,0.6345483798376534,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1500.0,7,577,helpful,34,157,6.918863237274595,8.395307882144788,4.9687707366625204,5.075849626553698,4.3326728834384145,0.16476008405660933,0.5706996463018458,0.5596109867331189,0.6350711105231843,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,906.0,6,180,helpful,35,135,5.554588851677638,6.920918788589885,4.959878737141855,5.074108375879593,4.325984805446561,0.3552536889176469,0.5716171138412747,0.559791902946057,0.6357346223059508,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1720.0,5,641,helpful,36,131,5.672425341971495,8.628902103728397,4.9551236349920105,5.093231807417506,4.3221154006835265,0.1301204137147296,0.5721075306405154,0.5578038832001408,0.6361183745765149,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,7843.0,5,188,helpful,37,109,7.087462841250339,7.091993586559151,4.944777901654083,5.077488099139038,4.314309697699388,0.3347742414420411,0.5731740317324856,0.5594407309966335,0.6368922364310038,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,11544.0,5,187,helpful,38,126,4.087462841250339,7.002792589615364,4.9369044451390245,5.082271696374894,4.308344419684851,0.34549251122095787,0.5739852125582879,0.5589435605122939,0.6374833879858678,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,4946.0,5,166,helpful,39,126,6.672425341971495,6.843327643239136,4.928989119710587,5.081693355051599,4.302347092900827,0.36443891532852274,0.5748003041481862,0.5590036768739437,0.6380774977137295,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1904.0,4,501,helpful,40,147,6.599912842187128,8.18724617504904,4.922904204114667,5.067338242008286,4.297486945478337,0.19413131215012433,0.5754266323752089,0.5604951317787978,0.638558795545794,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1309.0,4,394,helpful,41,146,7.189824558880018,7.929853570166097,4.906955105802766,5.0744531469666505,4.289537325180962,0.2290126162268964,0.5770671632334399,0.5597560827577484,0.6393457333119071,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1321.0,4,257,helpful,42,152,7.118941072723508,7.369415975748008,4.895322145470791,5.066831502118941,4.28061745012747,0.3008424850293702,0.5782627036414467,0.5605477558787203,0.6402282609054799,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,960.0,4,226,helpful,43,147,6.78135971352466,7.1670651150046885,4.887230130788073,5.071032758662402,4.274378377788887,0.325683712807523,0.5790938226597212,0.5601114114178183,0.6408452646862686,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,80.0,4,201,helpful,44,38,6.882643049361842,7.514103992514397,4.8783442669509,5.115903724091684,4.271890960491654,0.28275437955167587,0.5800059934063576,0.5554438530798373,0.6410911883570872,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,88.0,3,542,helpful,45,362,7.515699838284043,7.623301429638817,4.862513709644712,5.0158926990003065,4.259066489609702,0.2689069864994244,0.5816298137309828,0.565829092178644,0.6423585116094095,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,10.0,3,520,helpful,46,344,7.515699838284043,7.631495695807029,4.845226540479764,5.025668840244232,4.247714422127825,0.26786068639379557,0.5834012172420641,0.5648168157825271,0.6434795002399265,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,68.0,3,372,helpful,47,136,5.357552004618084,7.87794076157533,4.838480221073892,5.074873835839475,4.242358334893643,0.2358838913380732,0.584091990498733,0.5597123739907158,0.6440081299330548,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,4844.0,3,302,helpful,48,139,6.357552004618084,7.597113614105612,4.832261501334403,5.078543436549877,4.237428097036091,0.27224398571301217,0.5847284845966385,0.5593310602291997,0.6444945762385461,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,3019.0,3,244,helpful,49,127,5.087462841250339,7.355688322428211,4.8262436107240685,5.082334941244789,4.232691330113165,0.30254404869508034,0.5853441891502631,0.5589369863173657,0.6449617951547969,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,20.0,3,231,helpful,50,154,7.366322214245816,7.301916481423943,4.813403146412764,5.06524372616963,4.224423533371557,0.3091857416168121,0.5866571571600302,0.5607126328810401,0.6457769782186685,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,46.0,3,179,helpful,51,5,6.044394119358453,7.465911911768409,4.812047310320127,5.132785055400092,4.224228172131468,0.28881095732999534,0.5867957334570124,0.5536843888594122,0.6457962353298295,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,49.0,2,1927,helpful,52,409,9.276124405274238,8.767558260260724,4.792875919200886,5.063717412959301,4.2133198862247605,0.10842856533723817,0.5887539398440421,0.5608711119176714,0.6468711190772856,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,47.0,2,1545,helpful,53,425,8.734709620225837,8.278568399932823,4.784304617994308,5.057243711822704,4.212857894009582,0.18138599325679514,0.5896286767531439,0.5615431147891458,0.6469166271376124,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,2988.0,2,748,helpful,54,171,7.491853096329675,8.677103290699966,4.772637588276561,5.073475921072954,4.206774501901911,0.12269268255164814,0.590818598106568,0.5598576101692644,0.6475157451493981,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,123.0,2,601,helpful,55,7,7.820178962415188,9.200711700961145,4.771384439456039,5.12916527992253,4.205797065663307,0.028527383510474874,0.5909463556444571,0.5540618203063514,0.647611986350906,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,887.0,2,535,helpful,56,138,7.651051691178928,8.361583515259532,4.7675710504330535,5.081305785643779,4.202577038947042,0.16960427155054708,0.5913350665798722,0.559043961996678,0.647928998725625,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,75.0,2,431,helpful,57,160,6.044394119358453,7.964630887473056,4.7613285076249126,5.0711061008773175,4.197488328120947,0.22438067710953535,0.5919711905544249,0.5601037930326942,0.6484298559460105,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,4936.0,2,318,helpful,58,148,7.087462841250339,7.632039172949309,4.754735557694553,5.074753393814558,4.193020177526298,0.26779125514940766,0.5926427542554511,0.559724887804826,0.6488695056456222,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,387.0,2,272,helpful,59,15,7.475733430966398,8.029695249527123,4.751994251262582,5.125490136462695,4.191719817169769,0.21565016041821336,0.5929219053827822,0.5544449362336377,0.6489974337386939,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,74.0,2,269,helpful,60,121,7.491853096329675,7.550021994585267,4.74726512359658,5.0829443311023175,4.187908312995962,0.27821890417303924,0.5934033677144689,0.5588736399476333,0.649372346800868,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
0.0,1387.0,2,241,helpful,61,131,6.475733430966398,7.326098697175609,4.7420275325990175,5.080774948387245,4.183697640529929,0.30620342548427837,0.5939364309946789,0.5590991372058356,0.6497864216601186,62,9.280770770130603,5.136027486253859,0.5533462292191736,62
